#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
A2ML1	KLK6	9606.ENSP00000299698	9606.ENSP00000366047	0	0	0	0	0	0.134	0	0.730	0.756
MCM10	MCM2	9606.ENSP00000418268	9606.ENSP00000265056	0	0	0	0	0.816	0.982	0.600	0.994	0.999
MCM10	TICRR	9606.ENSP00000418268	9606.ENSP00000268138	0	0	0	0	0.565	0	0	0.853	0.933
MCM10	PLK4	9606.ENSP00000418268	9606.ENSP00000270861	0	0	0	0	0.747	0	0	0.150	0.775
MCM10	MELK	9606.ENSP00000418268	9606.ENSP00000298048	0	0	0	0	0.816	0	0	0.260	0.858
MCM10	PLK1	9606.ENSP00000418268	9606.ENSP00000300093	0	0	0	0	0.681	0	0	0.325	0.775
MCM10	TPX2	9606.ENSP00000418268	9606.ENSP00000300403	0	0	0	0	0.785	0	0	0.218	0.825
MCM10	SHCBP1	9606.ENSP00000418268	9606.ENSP00000306473	0	0	0	0	0.640	0	0	0.211	0.703
MCM10	MCM7	9606.ENSP00000418268	9606.ENSP00000307288	0	0	0	0	0.662	0.950	0.600	0.977	0.999
MCM10	TYMS	9606.ENSP00000418268	9606.ENSP00000315644	0	0	0	0	0.661	0	0	0.156	0.702
MCM10	UBE2C	9606.ENSP00000418268	9606.ENSP00000348838	0	0	0	0	0.786	0	0	0.275	0.838
MCM10	RRM2	9606.ENSP00000418268	9606.ENSP00000353770	0	0	0	0	0.803	0	0	0.473	0.892
MCM10	WDHD1	9606.ENSP00000418268	9606.ENSP00000353793	0	0	0	0	0.711	0.177	0.540	0.992	0.999
MCM10	MKI67	9606.ENSP00000418268	9606.ENSP00000357643	0	0	0	0	0.793	0	0	0.316	0.852
MCM10	TTK	9606.ENSP00000418268	9606.ENSP00000358813	0	0	0	0	0.824	0	0	0.297	0.871
MCM10	ORC1	9606.ENSP00000418268	9606.ENSP00000360623	0	0	0	0	0.787	0.328	0.600	0.714	0.981
MCM10	STIL	9606.ENSP00000418268	9606.ENSP00000360944	0	0	0	0	0.734	0	0	0.087	0.747
MCM10	RAD54L	9606.ENSP00000418268	9606.ENSP00000361043	0	0	0	0	0.686	0.060	0	0.342	0.789
MCM10	ZWINT	9606.ENSP00000418268	9606.ENSP00000363055	0	0	0	0	0.778	0	0	0.193	0.813
MCM10	MCM8	9606.ENSP00000418268	9606.ENSP00000368164	0	0	0	0	0.302	0.705	0.600	0.771	0.978
MCM10	RAD51	9606.ENSP00000418268	9606.ENSP00000372088	0	0	0	0	0.663	0.302	0	0.523	0.878
MCM10	RFC4	9606.ENSP00000418268	9606.ENSP00000376272	0	0	0	0	0.614	0.056	0	0.411	0.767
MCM10	PRC1	9606.ENSP00000418268	9606.ENSP00000377793	0	0	0	0	0.737	0	0	0.049	0.739
MCM10	TOP2A	9606.ENSP00000418268	9606.ENSP00000411532	0	0	0	0	0.785	0	0	0.380	0.861
MCM10	NUSAP1	9606.ENSP00000418268	9606.ENSP00000453403	0	0	0	0	0.785	0	0	0.341	0.852
MCM10	PBK	9606.ENSP00000418268	9606.ENSP00000428489	0	0	0	0	0.794	0	0	0.310	0.852
MCM10	TIMELESS	9606.ENSP00000418268	9606.ENSP00000450607	0	0	0	0	0.407	0	0.540	0.772	0.932
MCM10	RECQL4	9606.ENSP00000418268	9606.ENSP00000482313	0	0	0	0	0.195	0.578	0	0.991	0.996
MCM2	TRIP13	9606.ENSP00000265056	9606.ENSP00000166345	0	0	0	0	0.805	0	0	0.222	0.842
MCM2	POLE2	9606.ENSP00000265056	9606.ENSP00000216367	0	0	0	0	0.872	0.773	0.900	0.676	0.998
MCM2	ORC6	9606.ENSP00000265056	9606.ENSP00000219097	0	0	0	0	0.464	0.684	0.900	0.861	0.997
MCM2	OIP5	9606.ENSP00000265056	9606.ENSP00000220514	0	0	0	0	0.780	0	0	0	0.780
MCM2	RAD51AP1	9606.ENSP00000265056	9606.ENSP00000228843	0	0	0	0	0.694	0	0	0.331	0.787
MCM2	NCAPH	9606.ENSP00000265056	9606.ENSP00000240423	0	0	0	0	0.679	0	0	0.194	0.730
MCM2	NCAPG	9606.ENSP00000265056	9606.ENSP00000251496	0	0	0	0	0.843	0	0	0.338	0.891
MCM2	NDC80	9606.ENSP00000265056	9606.ENSP00000261597	0	0	0	0	0.691	0.065	0	0.112	0.721
MCM2	MCM4	9606.ENSP00000265056	9606.ENSP00000262105	0	0	0	0.750	0.999	0.997	0.900	0.964	0.999
MCM2	PKMYT1	9606.ENSP00000265056	9606.ENSP00000262300	0	0	0	0	0.610	0	0	0.353	0.737
MCM2	MCM6	9606.ENSP00000265056	9606.ENSP00000264156	0	0	0.256	0.750	0.998	0.997	0.900	0.972	0.999
MCM2	PBK	9606.ENSP00000265056	9606.ENSP00000428489	0	0	0	0	0.681	0.061	0	0.123	0.714
MCM2	NCAPG2	9606.ENSP00000265056	9606.ENSP00000387007	0	0	0	0	0.634	0	0	0.282	0.726
MCM2	RAD54L	9606.ENSP00000265056	9606.ENSP00000361043	0	0	0	0	0.584	0.149	0	0.313	0.736
MCM2	RACGAP1	9606.ENSP00000265056	9606.ENSP00000404190	0	0	0	0	0.709	0	0	0.155	0.743
MCM2	MKI67	9606.ENSP00000265056	9606.ENSP00000357643	0	0	0	0	0.593	0	0	0.407	0.748
MCM2	PIF1	9606.ENSP00000265056	9606.ENSP00000328174	0	0	0	0	0.271	0.243	0	0.654	0.792
MCM2	PTTG1	9606.ENSP00000265056	9606.ENSP00000377536	0	0	0	0	0.677	0	0	0.391	0.795
MCM2	ZWINT	9606.ENSP00000265056	9606.ENSP00000363055	0	0	0	0	0.782	0	0	0.266	0.833
MCM2	TTK	9606.ENSP00000265056	9606.ENSP00000358813	0	0	0	0	0.733	0	0	0.429	0.841
MCM2	MELK	9606.ENSP00000265056	9606.ENSP00000298048	0	0	0	0	0.806	0.063	0	0.248	0.851
MCM2	UBE2C	9606.ENSP00000265056	9606.ENSP00000348838	0	0	0	0	0.754	0.104	0	0.383	0.852
MCM2	TPX2	9606.ENSP00000265056	9606.ENSP00000300403	0	0	0	0	0.791	0	0	0.325	0.853
MCM2	NUSAP1	9606.ENSP00000265056	9606.ENSP00000453403	0	0	0	0	0.795	0	0	0.394	0.870
MCM2	PRC1	9606.ENSP00000265056	9606.ENSP00000377793	0	0	0	0	0.869	0	0	0.224	0.894
MCM2	UHRF1	9606.ENSP00000265056	9606.ENSP00000479617	0	0	0	0	0.893	0	0	0.308	0.923
MCM2	TOP2A	9606.ENSP00000265056	9606.ENSP00000411532	0	0	0	0	0.811	0.066	0	0.655	0.934
MCM2	RAD51	9606.ENSP00000265056	9606.ENSP00000372088	0	0	0	0	0.640	0.148	0	0.828	0.942
MCM2	PLK1	9606.ENSP00000265056	9606.ENSP00000300093	0	0	0	0	0.751	0.413	0	0.661	0.946
MCM2	TICRR	9606.ENSP00000265056	9606.ENSP00000268138	0	0	0	0	0.342	0	0	0.937	0.958
MCM2	RRM2	9606.ENSP00000265056	9606.ENSP00000353770	0	0	0	0	0.927	0	0	0.485	0.961
MCM2	TONSL	9606.ENSP00000265056	9606.ENSP00000386239	0	0	0	0	0.216	0.933	0	0.341	0.962
MCM2	MCM8	9606.ENSP00000265056	9606.ENSP00000368164	0	0	0	0.688	0.228	0.534	0.900	0.702	0.969
MCM2	RECQL4	9606.ENSP00000265056	9606.ENSP00000482313	0	0	0	0	0.575	0.518	0	0.880	0.973
MCM2	TYMS	9606.ENSP00000265056	9606.ENSP00000315644	0	0	0	0	0.980	0	0	0.310	0.986
MCM2	RFC4	9606.ENSP00000265056	9606.ENSP00000376272	0.058	0	0	0	0.927	0.153	0.900	0.618	0.997
MCM2	TIMELESS	9606.ENSP00000265056	9606.ENSP00000450607	0	0	0	0	0.873	0.932	0	0.808	0.998
MCM2	MCM7	9606.ENSP00000265056	9606.ENSP00000307288	0	0	0	0.786	0.998	0.995	0.900	0.992	0.999
MCM2	WDHD1	9606.ENSP00000265056	9606.ENSP00000353793	0	0	0	0	0.905	0.969	0	0.911	0.999
MCM2	ORC1	9606.ENSP00000265056	9606.ENSP00000360623	0.052	0	0	0	0.915	0.978	0.900	0.765	0.999
MCM4	TRIP13	9606.ENSP00000262105	9606.ENSP00000166345	0	0	0	0	0.806	0	0	0.202	0.839
MCM4	POLE2	9606.ENSP00000262105	9606.ENSP00000216367	0	0	0	0	0.940	0.715	0.900	0.765	0.999
MCM4	ORC6	9606.ENSP00000262105	9606.ENSP00000219097	0	0	0	0	0.690	0.872	0.900	0.776	0.998
MCM4	OIP5	9606.ENSP00000262105	9606.ENSP00000220514	0	0	0	0	0.732	0	0	0	0.732
MCM4	RAD51AP1	9606.ENSP00000262105	9606.ENSP00000228843	0	0	0	0	0.644	0	0	0.202	0.704
MCM4	NCAPH	9606.ENSP00000262105	9606.ENSP00000240423	0	0	0	0	0.891	0	0	0.235	0.913
MCM4	NCAPG	9606.ENSP00000262105	9606.ENSP00000251496	0	0	0	0	0.923	0	0	0.479	0.958
MCM4	NDC80	9606.ENSP00000262105	9606.ENSP00000261597	0	0	0	0	0.875	0.065	0	0.087	0.884
MCM4	MKI67	9606.ENSP00000262105	9606.ENSP00000357643	0	0	0	0	0.557	0	0	0.365	0.707
MCM4	PBK	9606.ENSP00000262105	9606.ENSP00000428489	0	0	0	0	0.678	0.061	0	0.129	0.714
MCM4	RMI2	9606.ENSP00000262105	9606.ENSP00000310356	0	0	0	0	0.560	0	0	0.390	0.720
MCM4	PTTG1	9606.ENSP00000262105	9606.ENSP00000377536	0	0	0	0	0.568	0	0	0.390	0.726
MCM4	ZWINT	9606.ENSP00000262105	9606.ENSP00000363055	0	0	0	0	0.683	0	0	0.249	0.751
MCM4	RAD54L	9606.ENSP00000262105	9606.ENSP00000361043	0	0	0	0	0.649	0.149	0	0.250	0.756
MCM4	PLK4	9606.ENSP00000262105	9606.ENSP00000270861	0	0	0	0	0.691	0	0	0.287	0.770
MCM4	UHRF1	9606.ENSP00000262105	9606.ENSP00000479617	0	0	0	0	0.732	0	0	0.211	0.779
MCM4	UBE2C	9606.ENSP00000262105	9606.ENSP00000348838	0	0	0	0	0.706	0.104	0	0.304	0.801
MCM4	RECQL4	9606.ENSP00000262105	9606.ENSP00000482313	0	0	0	0	0.318	0.546	0	0.437	0.810
MCM4	TICRR	9606.ENSP00000262105	9606.ENSP00000268138	0	0	0	0	0.267	0	0	0.750	0.810
MCM4	NUSAP1	9606.ENSP00000262105	9606.ENSP00000453403	0	0	0	0	0.791	0	0	0.194	0.824
MCM4	MELK	9606.ENSP00000262105	9606.ENSP00000298048	0	0	0	0	0.808	0.059	0	0.210	0.845
MCM4	TPX2	9606.ENSP00000262105	9606.ENSP00000300403	0	0	0	0	0.830	0	0	0.150	0.849
MCM4	RAD51	9606.ENSP00000262105	9606.ENSP00000372088	0	0	0	0	0.528	0.340	0	0.556	0.850
MCM4	RACGAP1	9606.ENSP00000262105	9606.ENSP00000404190	0	0	0	0	0.881	0	0	0.068	0.884
MCM4	NCAPG2	9606.ENSP00000262105	9606.ENSP00000387007	0	0	0	0	0.891	0	0	0.226	0.912
MCM4	TTK	9606.ENSP00000262105	9606.ENSP00000358813	0	0	0	0	0.877	0	0	0.316	0.912
MCM4	TOP2A	9606.ENSP00000262105	9606.ENSP00000411532	0	0	0	0	0.848	0.066	0	0.509	0.924
MCM4	PLK1	9606.ENSP00000262105	9606.ENSP00000300093	0	0	0	0	0.732	0.613	0	0.536	0.947
MCM4	PRC1	9606.ENSP00000262105	9606.ENSP00000377793	0	0	0	0	0.934	0.270	0	0.316	0.964
MCM4	RRM2	9606.ENSP00000262105	9606.ENSP00000353770	0	0	0	0	0.940	0	0	0.484	0.967
MCM4	TYMS	9606.ENSP00000262105	9606.ENSP00000315644	0	0	0	0	0.960	0	0	0.308	0.971
MCM4	MCM8	9606.ENSP00000262105	9606.ENSP00000368164	0	0	0	0.686	0.183	0.705	0.900	0.854	0.980
MCM4	TIMELESS	9606.ENSP00000262105	9606.ENSP00000450607	0	0	0	0	0.865	0.784	0	0.659	0.989
MCM4	RFC4	9606.ENSP00000262105	9606.ENSP00000376272	0.058	0	0	0	0.961	0.153	0	0.757	0.991
MCM4	ORC1	9606.ENSP00000262105	9606.ENSP00000360623	0.052	0	0	0	0.905	0.928	0.900	0.751	0.999
MCM4	MCM6	9606.ENSP00000262105	9606.ENSP00000264156	0	0	0	0.734	0.999	0.997	0.900	0.995	0.999
MCM4	WDHD1	9606.ENSP00000262105	9606.ENSP00000353793	0	0	0	0	0.903	0.985	0	0.925	0.999
MCM4	MCM7	9606.ENSP00000262105	9606.ENSP00000307288	0	0	0	0.793	0.998	0.997	0.900	0.995	0.999
MCM6	POLE2	9606.ENSP00000264156	9606.ENSP00000216367	0	0	0	0	0.732	0.767	0.900	0.701	0.997
MCM6	ORC6	9606.ENSP00000264156	9606.ENSP00000219097	0	0	0	0	0.228	0.676	0.900	0.682	0.991
MCM6	RAD51AP1	9606.ENSP00000264156	9606.ENSP00000228843	0	0	0	0	0.638	0	0	0.273	0.725
MCM6	NCAPG	9606.ENSP00000264156	9606.ENSP00000251496	0	0	0	0	0.747	0	0	0.311	0.818
MCM6	RECQL4	9606.ENSP00000264156	9606.ENSP00000482313	0	0	0	0	0.253	0.518	0	0.260	0.710
MCM6	PBK	9606.ENSP00000264156	9606.ENSP00000428489	0	0	0	0	0.667	0.061	0	0.169	0.718
MCM6	ZWINT	9606.ENSP00000264156	9606.ENSP00000363055	0	0	0	0	0.680	0	0	0.183	0.727
MCM6	MKI67	9606.ENSP00000264156	9606.ENSP00000357643	0	0	0	0	0.440	0.270	0	0.391	0.729
MCM6	UBE2C	9606.ENSP00000264156	9606.ENSP00000348838	0	0	0	0	0.556	0.104	0	0.383	0.733
MCM6	RACGAP1	9606.ENSP00000264156	9606.ENSP00000404190	0	0	0	0	0.717	0	0	0.145	0.747
MCM6	PTTG1	9606.ENSP00000264156	9606.ENSP00000377536	0	0	0	0	0.627	0	0	0.364	0.752
MCM6	TPX2	9606.ENSP00000264156	9606.ENSP00000300403	0	0	0	0	0.652	0	0	0.322	0.754
MCM6	TTK	9606.ENSP00000264156	9606.ENSP00000358813	0	0	0	0	0.662	0	0	0.370	0.778
MCM6	MELK	9606.ENSP00000264156	9606.ENSP00000298048	0	0	0	0	0.705	0.059	0	0.281	0.783
MCM6	RAD51	9606.ENSP00000264156	9606.ENSP00000372088	0	0	0	0	0.587	0.148	0	0.433	0.783
MCM6	TOP2A	9606.ENSP00000264156	9606.ENSP00000411532	0	0	0	0	0.710	0.066	0	0.466	0.843
MCM6	PRC1	9606.ENSP00000264156	9606.ENSP00000377793	0	0	0	0	0.747	0.270	0	0.232	0.846
MCM6	TONSL	9606.ENSP00000264156	9606.ENSP00000386239	0	0	0	0	0.247	0.680	0	0.429	0.850
MCM6	TYMS	9606.ENSP00000264156	9606.ENSP00000315644	0	0	0	0	0.798	0	0	0.297	0.852
MCM6	PLK1	9606.ENSP00000264156	9606.ENSP00000300093	0	0	0	0	0.589	0.614	0	0.489	0.912
MCM6	RRM2	9606.ENSP00000264156	9606.ENSP00000353770	0	0	0	0	0.882	0	0	0.431	0.930
MCM6	TIMELESS	9606.ENSP00000264156	9606.ENSP00000450607	0	0	0	0	0.497	0.739	0	0.563	0.937
MCM6	MCM8	9606.ENSP00000264156	9606.ENSP00000368164	0	0	0	0.666	0.178	0.270	0.900	0.649	0.948
MCM6	RFC4	9606.ENSP00000264156	9606.ENSP00000376272	0.058	0	0	0	0.922	0.153	0	0.581	0.970
MCM6	WDHD1	9606.ENSP00000264156	9606.ENSP00000353793	0	0	0	0	0.880	0.955	0	0.806	0.998
MCM6	MCM7	9606.ENSP00000264156	9606.ENSP00000307288	0	0	0.251	0.784	0.997	0.995	0.900	0.995	0.999
MCM6	ORC1	9606.ENSP00000264156	9606.ENSP00000360623	0.052	0	0	0	0.730	0.925	0.900	0.753	0.999
MCM7	POLE2	9606.ENSP00000307288	9606.ENSP00000216367	0	0	0	0	0.867	0.559	0.900	0.583	0.997
MCM7	ORC6	9606.ENSP00000307288	9606.ENSP00000219097	0	0	0	0	0.584	0.686	0.900	0.891	0.998
MCM7	NCAPH	9606.ENSP00000307288	9606.ENSP00000240423	0	0	0	0	0.829	0	0	0.416	0.896
MCM7	NCAPG	9606.ENSP00000307288	9606.ENSP00000251496	0	0	0	0	0.774	0	0	0.357	0.848
MCM7	NDC80	9606.ENSP00000307288	9606.ENSP00000261597	0	0	0	0	0.795	0.065	0	0.124	0.817
MCM7	TICRR	9606.ENSP00000307288	9606.ENSP00000268138	0	0	0	0	0.173	0	0	0.743	0.779
MCM7	NUF2	9606.ENSP00000307288	9606.ENSP00000271452	0	0	0	0	0.711	0	0	0.260	0.777
MCM7	PLK1	9606.ENSP00000307288	9606.ENSP00000300093	0	0	0	0	0.863	0.270	0	0.743	0.972
MCM7	TPX2	9606.ENSP00000307288	9606.ENSP00000300403	0	0	0	0	0.643	0	0	0.326	0.749
MCM7	RCC1	9606.ENSP00000307288	9606.ENSP00000362937	0	0	0	0	0.613	0	0	0.333	0.731
MCM7	ZWINT	9606.ENSP00000307288	9606.ENSP00000363055	0	0	0	0	0.621	0	0	0.323	0.732
MCM7	UBE2C	9606.ENSP00000307288	9606.ENSP00000348838	0	0	0	0	0.601	0.104	0	0.404	0.768
MCM7	RACGAP1	9606.ENSP00000307288	9606.ENSP00000404190	0	0	0	0	0.738	0	0	0.211	0.785
MCM7	NCAPG2	9606.ENSP00000307288	9606.ENSP00000387007	0	0	0	0	0.752	0	0	0.188	0.790
MCM7	RECQL4	9606.ENSP00000307288	9606.ENSP00000482313	0	0	0	0	0.282	0.518	0	0.525	0.821
MCM7	TTK	9606.ENSP00000307288	9606.ENSP00000358813	0	0	0	0	0.737	0	0	0.371	0.828
MCM7	RAD51	9606.ENSP00000307288	9606.ENSP00000372088	0	0	0	0	0.570	0.148	0	0.675	0.870
MCM7	TYMS	9606.ENSP00000307288	9606.ENSP00000315644	0	0	0	0	0.812	0	0	0.392	0.881
MCM7	TOP2A	9606.ENSP00000307288	9606.ENSP00000411532	0	0	0	0	0.749	0.066	0	0.640	0.908
MCM7	PRC1	9606.ENSP00000307288	9606.ENSP00000377793	0	0	0	0	0.909	0.270	0	0.147	0.939
MCM7	RRM2	9606.ENSP00000307288	9606.ENSP00000353770	0	0	0	0	0.903	0	0	0.509	0.950
MCM7	MCM8	9606.ENSP00000307288	9606.ENSP00000368164	0	0	0	0.701	0.425	0.764	0.900	0.867	0.989
MCM7	TIMELESS	9606.ENSP00000307288	9606.ENSP00000450607	0	0	0	0	0.827	0.938	0	0.467	0.993
MCM7	RFC4	9606.ENSP00000307288	9606.ENSP00000376272	0.058	0	0	0	0.935	0.153	0.900	0.799	0.998
MCM7	WDHD1	9606.ENSP00000307288	9606.ENSP00000353793	0	0	0	0	0.875	0.951	0	0.909	0.999
MCM7	ORC1	9606.ENSP00000307288	9606.ENSP00000360623	0.052	0	0	0	0.843	0.978	0.900	0.741	0.999
MCM8	POLE2	9606.ENSP00000368164	9606.ENSP00000216367	0	0	0	0	0.442	0.585	0.900	0.406	0.984
MCM8	ORC6	9606.ENSP00000368164	9606.ENSP00000219097	0	0	0	0	0.271	0	0.600	0.414	0.814
MCM8	WDHD1	9606.ENSP00000368164	9606.ENSP00000353793	0	0	0	0	0.706	0.564	0	0.547	0.937
MCM8	ORC1	9606.ENSP00000368164	9606.ENSP00000360623	0.052	0	0	0	0.572	0.345	0.600	0.483	0.935
MCM8	RAD51	9606.ENSP00000368164	9606.ENSP00000372088	0	0	0	0	0.335	0.354	0	0.511	0.771
MCM8	TIMELESS	9606.ENSP00000368164	9606.ENSP00000450607	0	0	0	0	0.300	0.540	0	0.404	0.791
MDK	PTPRZ1	9606.ENSP00000385451	9606.ENSP00000377047	0	0	0	0	0	0.281	0	0.952	0.964
MDK	SLC2A1	9606.ENSP00000385451	9606.ENSP00000416293	0	0	0	0	0.072	0	0	0.965	0.966
MELK	TRIP13	9606.ENSP00000298048	9606.ENSP00000166345	0	0	0	0	0.843	0	0	0.261	0.879
MELK	POLE2	9606.ENSP00000298048	9606.ENSP00000216367	0	0	0	0	0.747	0	0	0.090	0.760
MELK	MYBL2	9606.ENSP00000298048	9606.ENSP00000217026	0	0	0	0	0.562	0.066	0	0.641	0.840
MELK	OIP5	9606.ENSP00000298048	9606.ENSP00000220514	0	0	0	0	0.894	0	0	0.250	0.917
MELK	RAD51AP1	9606.ENSP00000298048	9606.ENSP00000228843	0	0	0	0	0.823	0	0	0.175	0.848
MELK	NCAPH	9606.ENSP00000298048	9606.ENSP00000240423	0	0	0	0	0.738	0	0	0.370	0.828
MELK	MND1	9606.ENSP00000298048	9606.ENSP00000240488	0	0	0	0	0.786	0	0	0	0.786
MELK	NCAPG	9606.ENSP00000298048	9606.ENSP00000251496	0	0	0	0	0.925	0	0	0.557	0.965
MELK	TROAP	9606.ENSP00000298048	9606.ENSP00000257909	0	0	0	0	0.732	0	0	0.124	0.755
MELK	NDC80	9606.ENSP00000298048	9606.ENSP00000261597	0	0	0	0	0.933	0	0	0.141	0.940
MELK	SGOL1	9606.ENSP00000298048	9606.ENSP00000263753	0	0	0	0	0.831	0.058	0	0.287	0.877
MELK	POLQ	9606.ENSP00000298048	9606.ENSP00000264233	0	0	0	0	0.777	0	0	0.053	0.780
MELK	PLK4	9606.ENSP00000298048	9606.ENSP00000270861	0	0	0	0.646	0.804	0.074	0	0.277	0.827
MELK	NUF2	9606.ENSP00000298048	9606.ENSP00000271452	0	0	0	0	0.870	0.069	0	0.381	0.918
MELK	SPC25	9606.ENSP00000298048	9606.ENSP00000282074	0	0	0	0	0.733	0	0	0	0.733
MELK	SKA1	9606.ENSP00000298048	9606.ENSP00000285116	0	0	0	0	0.759	0	0	0.286	0.821
MELK	TK1	9606.ENSP00000298048	9606.ENSP00000301634	0	0	0	0	0.623	0	0	0.298	0.724
MELK	SKA3	9606.ENSP00000298048	9606.ENSP00000319417	0	0	0	0	0.670	0	0	0.205	0.727
MELK	UHRF1	9606.ENSP00000298048	9606.ENSP00000479617	0	0	0	0	0.743	0	0	0.164	0.776
MELK	RAD51	9606.ENSP00000298048	9606.ENSP00000372088	0	0	0	0	0.727	0.121	0	0.157	0.780
MELK	NCAPG2	9606.ENSP00000298048	9606.ENSP00000387007	0	0	0	0	0.704	0	0	0.323	0.791
MELK	STIL	9606.ENSP00000298048	9606.ENSP00000360944	0	0	0	0	0.767	0	0	0.161	0.796
MELK	UBE2T	9606.ENSP00000298048	9606.ENSP00000356243	0	0	0	0	0.730	0.135	0	0.228	0.804
MELK	SPAG5	9606.ENSP00000298048	9606.ENSP00000323300	0	0	0	0	0.812	0	0	0.125	0.829
MELK	RAD54L	9606.ENSP00000298048	9606.ENSP00000361043	0	0	0	0	0.733	0.076	0	0.382	0.834
MELK	TYMS	9606.ENSP00000298048	9606.ENSP00000315644	0	0	0	0	0.821	0	0	0.193	0.849
MELK	SHCBP1	9606.ENSP00000298048	9606.ENSP00000306473	0	0	0	0	0.832	0	0	0.139	0.849
MELK	NEK2	9606.ENSP00000298048	9606.ENSP00000355966	0	0	0	0.621	0.832	0.056	0	0.484	0.863
MELK	PLK1	9606.ENSP00000298048	9606.ENSP00000300093	0	0	0	0.633	0.839	0.074	0	0.510	0.872
MELK	RFC4	9606.ENSP00000298048	9606.ENSP00000376272	0	0	0	0	0.796	0.058	0	0.414	0.877
MELK	PRC1	9606.ENSP00000298048	9606.ENSP00000377793	0	0	0	0	0.857	0.104	0	0.231	0.893
MELK	ZWINT	9606.ENSP00000298048	9606.ENSP00000363055	0	0	0	0	0.832	0	0	0.395	0.894
MELK	PTTG1	9606.ENSP00000298048	9606.ENSP00000377536	0	0	0	0	0.857	0	0	0.345	0.902
MELK	MKI67	9606.ENSP00000298048	9606.ENSP00000357643	0	0	0	0	0.812	0.270	0	0.391	0.909
MELK	TTK	9606.ENSP00000298048	9606.ENSP00000358813	0	0	0	0.571	0.914	0.056	0	0.505	0.933
MELK	RACGAP1	9606.ENSP00000298048	9606.ENSP00000404190	0	0	0	0	0.883	0	0	0.467	0.935
MELK	NUSAP1	9606.ENSP00000298048	9606.ENSP00000453403	0	0	0	0	0.872	0	0	0.519	0.936
MELK	UBE2C	9606.ENSP00000298048	9606.ENSP00000348838	0	0	0	0	0.891	0.135	0	0.502	0.949
MELK	RRM2	9606.ENSP00000298048	9606.ENSP00000353770	0	0	0	0	0.925	0.059	0	0.427	0.956
MELK	TOP2A	9606.ENSP00000298048	9606.ENSP00000411532	0	0	0	0	0.935	0.056	0	0.560	0.970
MELK	TPX2	9606.ENSP00000298048	9606.ENSP00000300403	0	0	0	0	0.943	0	0	0.508	0.970
MELK	PBK	9606.ENSP00000298048	9606.ENSP00000428489	0	0	0	0	0.952	0.136	0	0.560	0.980
MET	PLXNB3	9606.ENSP00000317272	9606.ENSP00000442736	0	0	0	0.544	0.066	0.295	0.800	0.625	0.896
MET	MUC20	9606.ENSP00000317272	9606.ENSP00000414350	0	0	0	0	0	0.302	0.900	0.063	0.928
MET	S100A8	9606.ENSP00000317272	9606.ENSP00000357722	0	0	0	0	0	0	0	0.987	0.987
MFI2	PRSS3P2	9606.ENSP00000296350	9606.ENSP00000485444	0	0	0	0	0	0.709	0	0.062	0.715
MIF	NME1	9606.ENSP00000215754	9606.ENSP00000337060	0	0	0	0	0.253	0.270	0	0.672	0.806
MKI67	MYBL2	9606.ENSP00000357643	9606.ENSP00000217026	0	0	0	0	0.582	0	0	0.562	0.809
MKI67	OIP5	9606.ENSP00000357643	9606.ENSP00000220514	0	0	0	0	0.692	0	0	0.170	0.734
MKI67	NCAPH	9606.ENSP00000357643	9606.ENSP00000240423	0	0	0	0	0.648	0.400	0	0.082	0.789
MKI67	NCAPG	9606.ENSP00000357643	9606.ENSP00000251496	0	0	0	0	0.889	0	0	0.247	0.913
MKI67	TROAP	9606.ENSP00000357643	9606.ENSP00000257909	0	0	0	0	0.845	0	0	0.246	0.878
MKI67	NDC80	9606.ENSP00000357643	9606.ENSP00000261597	0	0	0	0	0.880	0	0	0.260	0.908
MKI67	TICRR	9606.ENSP00000357643	9606.ENSP00000268138	0	0	0	0	0.734	0.270	0	0.089	0.808
MKI67	PLK4	9606.ENSP00000357643	9606.ENSP00000270861	0	0	0	0	0.621	0.402	0	0.134	0.787
MKI67	NUF2	9606.ENSP00000357643	9606.ENSP00000271452	0	0	0	0	0.762	0	0	0.459	0.865
MKI67	SPC25	9606.ENSP00000357643	9606.ENSP00000282074	0	0	0	0	0.684	0	0	0.091	0.700
MKI67	PLK1	9606.ENSP00000357643	9606.ENSP00000300093	0	0	0	0	0.733	0.231	0	0.397	0.865
MKI67	TPX2	9606.ENSP00000357643	9606.ENSP00000300403	0	0	0	0	0.847	0.270	0	0.400	0.927
MKI67	SHCBP1	9606.ENSP00000357643	9606.ENSP00000306473	0	0	0	0	0.745	0.270	0	0.193	0.836
MKI67	TYMS	9606.ENSP00000357643	9606.ENSP00000315644	0	0	0	0	0.554	0	0	0.392	0.717
MKI67	SPAG5	9606.ENSP00000357643	9606.ENSP00000323300	0	0	0	0	0.881	0	0	0.294	0.912
MKI67	UBE2C	9606.ENSP00000357643	9606.ENSP00000348838	0	0	0	0	0.848	0	0	0.549	0.928
MKI67	RRM2	9606.ENSP00000357643	9606.ENSP00000353770	0	0	0	0	0.923	0	0	0.596	0.967
MKI67	NEK2	9606.ENSP00000357643	9606.ENSP00000355966	0	0	0	0	0.813	0	0	0.345	0.872
